Statement,ID,Origin,Validity,True_fleshes,True_smog_index,True_flesch_kincaid_grade,True_coleman_liau_index,True_automated_readability_index,True_dale_chall_readability_score,True_difficult_words,True_linsear_write_formula,True_gunning_fog,True_text_standard,Characters,Words,Word_Length,Number_Count,Positive_Sentiment,Neutral_Sentiment,Negative_Sentiment,Positive_Stance,Negative_Stance,Neutral_Stance
"It appears that the virus traveled by car on freeways and highways; and that ""solo"" driving, i.e.
travel by passenger car, which now seems to be perceived by the public as a solution, was
probably one of the agents that favored the initial spread.",1182,Translated,TRUE,66.07,0,9.5,8.41,11.4,10.47,12,12.5,10.62,10th and 11th grade,247,44,4.681818182,0,0.019,0.524,0.457,0.641880333,0.047569662,0.310550034
"It seems that the virus traveled by car on freeways and highways. and this ""solo"" driving, ie.
passenger car travel, which now seems to be perceived by the public as a solution, was
possibly one of the media that favored the initial spread.",1182,Translated,TRUE,73.88,8.8,6.5,7.76,7.4,9.85,12,7.166666666666666,7.58,7th and 8th grade,240,43,4.651162791,0,0.0191,0.5159,0.465,0.638165474,0.049088307,0.312746167
"The virus appears to have traveled by car via highways and highways. And that â€œsoloâ€ driving, that is.
Traveling by car now seems to be recognized by the public as a solution.
It is probably one of the preferred means of initial diffusion.",1182,Translated,TRUE,77.43,9.5,5.1,7.58,5.9,10.05,11,5.625,8.97,5th and 6th grade,243,43,4.720930233,0,0.1082,0.7969,0.0949,0.631202519,0.04809159,0.320705861
"The virus appears to have been transmitted by car on highways and highways; And that â€œsoloâ€ leadership, that is.
Passenger car travel, which the public now seemed to see as a solution, was the answer
It may have been one of the means that favored the initial spread.",1182,Translated,TRUE,64.04,0,10.3,8.88,12.5,8.77,8,14,12.1,8th and 9th grade,270,48,4.6875,0,0.0308,0.5115,0.4577,0.624076128,0.045259062,0.330664754
"It appears the virus traveled by car on highways and interstates; and this â€œsoloâ€ behavior, that is to say
car transport, which now seems to be perceived by the public as a solution, has been
probably one of the means which favored the initial diffusion.",1182,Translated,TRUE,42.72,0,18.5,10.17,23.5,11.48,12,27.5,22.44,10th and 11th grade,258,45,4.8,0,0.0319,0.6177,0.3504,0.620015979,0.04653509,0.333448887
"The virus appears to have traveled by car on freeways and highways; and that ""solo"" driving, i.e.
passenger car travel, which now seems to be seen by the public as a solution, was
probably one of the means that supported the initial spread.",1182,Translated,TRUE,66.57,0,9.3,8.24,11,9.84,11,12.75,11.39,8th and 9th grade,240,43,4.651162791,0,0.0225,0.5797,0.3977,0.634840727,0.046724431,0.318434775
"The virus appears to have traveled by car on freeways and highways. and that ""solo"" driving, ie.
Traveling by passenger cars, which the public now seems to perceive as a solution, was
possibly one of the means that facilitated the initial spread.",1182,Translated,TRUE,65.73,10.5,7.6,9.33,8.6,10.35,12,7.666666666666666,9.41,7th and 8th grade,246,42,4.928571429,0,0.0193,0.5056,0.475,0.625948191,0.046866842,0.327185035
"It seems that the virus spread by car on motorways and expressways. And this ""driving alone"", i.e.
travelling by car, which now seems to be perceived by the public as a solution,
may have been one of the media that favored the initial spread.",1182,Translated,TRUE,81.93,9.7,5.5,7.18,7.2,8.67,9,7.666666666666666,9.52,9th and 10th grade,242,44,4.568181818,0,0.0197,0.471,0.5092,0.638543963,0.048204951,0.313251108
"It seems that the virus traveled by car on highways and highways; and that driving â€œaloneâ€, that is
traveling in passenger cars, which now seems to be perceived by the public as a solution, was
Probably one of the media that favored the initial dissemination.",1182,Translated,TRUE,34.26,0,19.7,10.81,24,11.48,11,27.5,21.56,10th and 11th grade,263,45,4.911111111,0,0.0235,0.5787,0.3978,0.627603471,0.048193805,0.324202806
"It appears that the virus was spread by car on highways and motorways, and that ""driving alone"", i.e. travelling by private car, which is now perceived by the public as a solution, was probably one of the factors that favoured its initial spread.",1182,Translated,TRUE,66.57,0,9.3,8.99,11.6,9.84,11,12.75,12.32,8th and 9th grade,246,43,4.744186047,0,0.0176,0.4876,0.4948,0.64310956,0.04854751,0.308342963
"The virus appears to have traveled by car on highways and highways. And this is ""independent"" management.
Traveling by car now seems to be accepted by the public as a solution.
It is probably one of the preferred means of initial diffusion.",1182,Translated,TRUE,69.28,10.7,6.2,7.92,6.1,9.42,12,6,10.87,5th and 6th grade,240,42,4.785714286,0,0.0865,0.775,0.1385,0.637338161,0.049003858,0.313657999
"The virus appears to have traveled by car on freeways and highways; and that ""solo"" management, i.e.
travel by private car, which now seems to be perceived by the public as a solution, was
probably one of the agents who supported the initial spread.",1182,Translated,TRUE,66.07,0,9.5,8.7,11.6,10.83,13,13,12.44,8th and 9th grade,249,44,4.727272727,0,0.0201,0.5085,0.4714,0.634385228,0.047349259,0.318265468
"It seems that the virus was transmitted by car on motorways and expressways. And this ""solo behaviour"", i.e. car travel, which now seems to be perceived by the public as a solution, was probably one of the reasons for the initial spread.",1182,Translated,TRUE,74.19,11.2,6.4,7.94,7.6,9.59,11,8,11.31,7th and 8th grade,237,42,4.666666667,0,0.0097,0.2926,0.6977,0.640291989,0.046827901,0.312880099
"The virus appears to have traveled by car on highways and freeways; and that ""solo"" management, i.e.
to travel in passenger cars, which now seems to be accepted by the public as a solution
probably one of the vehicles that contributed to the initial spread.",1182,Translated,TRUE,57.1,0,10.9,9.46,12.1,10.72,13,14.75,14.33,10th and 11th grade,257,45,4.777777778,0,0.0189,0.5176,0.4634,0.626235545,0.047031906,0.326732516
"It seems that the virus travelled by car on motorways and dual carriageways; and that â€œsoloâ€ driving, i.e.
travelling in passenger cars, which now seems to be perceived by the public as a solution, was
probably one of the means that favoured the initial spread.",1182,Translated,TRUE,65.56,0,9.7,10.22,12.9,10.72,10,14.25,13.44,9th and 10th grade,265,45,4.955555556,0,0.0201,0.562,0.4179,0.631860077,0.047950771,0.320189148
"Pure silver and stainless steel surfaces containing silver were found to be non-reflective
inhibits the effect on SARS-CoV-2 and H1N1 viruses. For comparison, both pure copper and
copper-containing stainless steel with a high copper content has a significant antiviral effect
properties.",1186,Translated,TRUE,33.75,0,13.6,16.65,17.2,11.2,12,13.75,14.05,13th and 14th grade,287,41,6.097560976,3,0.0229,0.5479,0.4292,0.639469802,0.044905934,0.315624237
"It has been discovered that surfaces of pure silver and silver-containing stainless steels do not appear
inhibitory effects on SARS-CoV-2 and H1N1 viruses. In comparison, both pure copper and
copper-containing stainless steel with a high copper content exhibits significant antiviral effect
properties.",1186,Translated,TRUE,33.24,0,13.8,17.81,18.3,11.82,14,14.5,15.07,11th and 12th grade,302,42,6.285714286,3,0.0509,0.7557,0.1935,0.622220159,0.050405577,0.32737419
"Pure silver and stainless steel surfaces containing silver were found to be non-reflective
inhibits the effect on SARS-CoV-2 and H1N1 viruses. In comparison, both pure copper and
copper-containing stainless steel with a high copper content has a significant antiviral effect
properties.",1186,Translated,TRUE,33.75,0,13.6,16.53,17.1,11.2,12,13.75,14.05,13th and 14th grade,286,41,6.073170732,3,0.0259,0.6032,0.3709,0.639064789,0.045078352,0.315856814
"It is found that pure silver and silver-containing stainless steel surfaces do not show
inhibitory effects on SARS-CoV-2 and H1N1 viruses. In comparison, both pure copper and
Stainless steel with a high copper content exhibits important antiviral properties.
properties.",1186,Translated,TRUE,43.22,0,12.1,16.19,16.3,10.68,11,13.25,12.93,12th and 13th grade,270,39,6.025641026,3,0.1124,0.7308,0.1568,0.637940049,0.045702264,0.316357672
"Pure silver and silver-containing stainless steel surfaces were found to have no inhibitory effect on SARS-CoV-2 and H1N1 viruses. In comparison, both pure copper and high-copper-containing stainless steel exhibit significant antiviral properties.",1186,Translated,TRUE,29.86,0,13.1,20.12,18.4,11.83,11,12,15.15,11th and 12th grade,247,32,6.75,3,0.1727,0.7502,0.0771,0.643082857,0.044786952,0.312130213
"It has been discovered that surfaces of pure silver and silver-containing stainless steel do not appear
inhibitory effects on SARS-CoV-2 and H1N1 viruses. In comparison, both pure copper and
the copper content stainless steel with a high copper content exhibits significant antiviral effect
characteristics.",1186,Translated,TRUE,32.22,0,14.2,16.71,17.8,11.19,14,14.5,15.16,14th and 15th grade,307,44,6.068181818,3,0.0421,0.7277,0.2302,0.623732865,0.050820936,0.325446218
"Pure silver and stainless steel surfaces containing silver have been found not to display
inhibitory effects on SARS-CoV-2 and H1N1 viruses. In comparison, both pure copper and
Copper-containing stainless steel with a high copper content exhibits significant antiviral effects
Properties.",1186,Translated,TRUE,34.26,0,13.5,17.98,17.9,11.34,13,13.5,14,13th and 14th grade,288,40,6.3,3,0.0195,0.4817,0.4987,0.637647569,0.043077428,0.319274932
"Pure silver and silver-containing stainless steel surfaces were found to have no inhibitory effect on SARS-CoV-2 and H1N1 viruses. In comparison, both pure copper and high-copper stainless steel exhibit significant antiviral properties.",1186,Translated,TRUE,38.32,0,11.9,18.33,16.8,11.83,11,12,15.15,11th and 12th grade,236,32,6.40625,3,0.1705,0.752,0.0775,0.640124023,0.045519598,0.314356357
"It was found that pure silver and silver-containing stainless steel surfaces do not appear to have any inhibitory effect on SARS-CoV-2 and H1N1 viruses. In comparison, both pure copper and high-copper-containing stainless steel exhibit significant antiviral properties.",1186,Translated,TRUE,35.78,0,12.9,17.98,17.5,10.96,11,13.25,14.97,17th and 18th grade,269,37,6.297297297,3,0.1096,0.7926,0.0978,0.641965568,0.044580922,0.313453496
"It has been shown that surfaces of pure silver and silver-containing stainless steel are not visible
inhibitory effects on SARS-CoV-2 and H1N1 viruses. In comparison, both pure copper and
Stainless steel with a high copper content exhibits important antiviral properties.
characteristics.",1186,Translated,TRUE,33.75,0,13.6,16.82,17.3,11.59,13,14.25,15.03,13th and 14th grade,288,41,6.12195122,3,0.0642,0.7083,0.2275,0.642267644,0.049485881,0.308246523
"It has been found that pure silver and silver-containing stainless steel surfaces do not display
inhibitory effects on SARS-CoV-2 and H1N1 viruses. In comparison, pure copper and
high-copper stainless steel exhibits significant antiviral properties
properties.",1186,Translated,TRUE,36.79,0,12.5,18.73,17.7,11.72,12,12.75,13.86,12th and 13th grade,260,35,6.542857143,3,0.043,0.6762,0.2808,0.644491076,0.045169074,0.310339868
"It was found that surfaces made of pure silver and stainless steel containing silver do not have an inhibitory effect on SARS-CoV-2 and H1N1 viruses. In comparison, both pure copper and high-copper stainless steel exhibit significant antiviral properties.",1186,Translated,TRUE,43.73,0,11.9,15.08,15.1,10.81,11,13.5,14.97,14th and 15th grade,255,38,5.736842105,3,0.1789,0.7642,0.0569,0.643486023,0.046549227,0.309964716
"It has been shown that pure silver and stainless steel surfaces containing silver are not visible.
inhibitory effects on SARS-CoV-2 and H1N1 viruses. In comparison, both pure copper and
Stainless steel with a high copper content has important antiviral properties.
characteristics.",1186,Translated,TRUE,49.11,12.5,9.8,15.25,13.1,10.86,12,8.5,12.31,12th and 13th grade,281,41,5.951219512,3,0.0492,0.6325,0.3183,0.623384118,0.047115423,0.329500496
"It turns out that sterling silver and stainless steel surfaces containing silver do not display.
Inhibitory effect against SARS-CoV-2 and H1N1 viruses. In contrast, pure copper and
Copper-containing stainless steel with a high copper content exhibits significant antiviral effects.
property.",1186,Translated,TRUE,41.06,11.2,10.8,17.21,14.9,12.19,15,7.666666666666666,10.32,10th and 11th grade,291,40,6.375,3,0.029,0.4915,0.4795,0.629278004,0.047259465,0.323462516
