Statement,ID,Origin,Validity,True_fleshes,True_smog_index,True_flesch_kincaid_grade,True_coleman_liau_index,True_automated_readability_index,True_dale_chall_readability_score,True_difficult_words,True_linsear_write_formula,True_gunning_fog,True_text_standard,Characters,Words,Word_Length,Number_Count,Positive_Sentiment,Neutral_Sentiment,Negative_Sentiment,Positive_Stance,Negative_Stance,Neutral_Stance
"We found that the number of SARS-CoV-2 infection cases in

shanty buildings doubled every 1.56 days. The corresponding doubling time for residential buildings was

2.65 days.",1084,Translated,TRUE,58.28,0,8.4,13.27,11.7,13.39,8,7,9.82,9th and 10th grade,174,26,5.807692308,7,0.0267,0.7479,0.2254,0.626801908,0.07331758,0.299880475
"We found that the number of SARS-CoV-2 infection cases doubled every 1.56 days
barrack style buildings. The corresponding doubling time for apartment buildings was
2.65 days.",1084,Translated,TRUE,71.1,7.8,5.5,12.55,9.9,13.18,7,4,6.56,6th and 7th grade,174,26,5.807692308,7,0.0245,0.6093,0.3662,0.640338719,0.056527682,0.303133577
"Without the initial lockdown, vaccinations and increased physical distancing, we estimated the number at 148.
Over 10 years, there will be one million cases of COVID-19 and 3.1 million deaths in the UK. best case
In this scenario, vaccination would minimize community transmission without increasing future body infections.
Keep your distance.",1095,Translated,TRUE,52.66,11.2,8.4,13.43,10.8,12.19,17,6.1,11.92,11th and 12th grade,343,51,5.803921569,9,0.031,0.5223,0.4467,0.623958051,0.048299428,0.327742517
"Without the initial lockdown, vaccinations and increased physical distancing, we estimated 148
There would be one million cases of COVID-19 and 3.1 million deaths in the UK over 10 years. At the best case
Vaccination minimizes transmission in the community without future periods of increased physical stress
distancing.",1095,Translated,TRUE,38.32,14.1,11.9,14.67,13.4,12.33,14,11.666666666666666,13.9,11th and 12th grade,320,48,5.75,9,0.0251,0.4406,0.5343,0.643114626,0.048001219,0.308884174
"Without the initial lockdown, vaccination and increased physical distancing, we estimated 148
million cases of COVID-19 and 3.1 million deaths in the UK over 10 years. At best
scenario, vaccination minimizes transmission in the community without subsequent periods of increased physical
distancing.",1095,Translated,TRUE,31.89,14.6,12.3,16.64,14.4,12.98,14,11,14.17,14th and 15th grade,298,42,6.19047619,9,0.0301,0.561,0.4088,0.648006141,0.048138767,0.303855091
"Without the initial lockdown, vaccination, and increased physical distancing, we estimated 148
One million coronavirus cases and 3.1 million deaths will occur in the UK over 10 years. At best
In the scenario, vaccination reduces community transmission without future periods of increased physical infection
Spacing.",1095,Translated,TRUE,30.87,14.1,12.7,16.17,14.4,13.15,18,11.166666666666666,14,13th and 14th grade,315,45,6.088888889,7,0.0203,0.4513,0.5284,0.641955733,0.043525167,0.314519167
"Without the initial lockdown, vaccination and increased physical distancing, we estimated 148
million COVID-19 cases and 3.1 million deaths would occur in the UK over 10 years. At best
scenario, vaccination minimizes community transmission without future periods of increased physical
distancing.",1095,Translated,TRUE,32.19,14.1,12.2,17.33,14.8,13.56,15,10.5,13.28,13th and 14th grade,296,41,6.317073171,9,0.0239,0.4984,0.4777,0.650086999,0.048074014,0.301838964
"Without the initial confinement, vaccination and increased physical distancing, we estimate 148
million COVID-19 cases and 3.1 million deaths would occur in the UK within 10 years. In the best case
In this scenario, vaccination minimizes community transmission without future periods of increased physical activity.
distancing.",1095,Translated,TRUE,30.57,15,12.8,16.7,15.1,13.32,17,12,14.82,14th and 15th grade,327,46,6.195652174,9,0.0296,0.5121,0.4582,0.650730133,0.045210239,0.304059654
"Without the initial lockdown, vaccination and increased physical distancing, we calculated 148
million cases of COVID-19 and 3.1 million deaths would occur in the UK over 10 years. In the best case
scenario, vaccination minimizes transmission in the community without future periods of increased fitness
distancing.",1095,Translated,TRUE,39.03,13.6,11.6,15.3,13.9,12.98,16,11,13.08,13th and 14th grade,315,46,5.934782609,9,0.0347,0.5859,0.3794,0.648070931,0.04606957,0.305859536
"Without the initial lockdown, vaccinations and increased physical distancing, an estimated 148
In the UK, there will be one million cases of coronavirus and 3.1 million deaths within ten years. In best case
According to the scenario, vaccination reduces community spread without increasing physical infection in the future
Spacing.",1095,Translated,TRUE,38.01,14.1,12,15.08,14,12.5,19,11.833333333333334,14.68,11th and 12th grade,331,49,5.836734694,5,0.0326,0.4631,0.5043,0.639195323,0.044274308,0.316530347
"Without the initial lockdown, vaccination and increased physical distancing, we estimated 148
million COVID-19 cases and 3.1 million deaths would occur in the UK over 10 years. In the best case
In the scenario, vaccination minimizes community transmission without future periods of increased physical
distancing.",1095,Translated,TRUE,39.33,14.1,11.5,15.77,14.1,12.8,15,11.166666666666666,13.11,11th and 12th grade,312,45,6.022222222,9,0.0317,0.5508,0.4176,0.647466838,0.045405883,0.307127267
"Without the initial lockdown, vaccination and increased physical distancing, we estimated that there were 148 million cases of COVID-19 and 3.1 million deaths in the UK over 10 years. At best, vaccination minimises community transmission without subsequent periods of increased physical distancing.",1095,Translated,TRUE,31.89,14.6,12.3,16.64,14.4,12.6,13,11,14.17,14th and 15th grade,298,42,6.119047619,9,0.0314,0.5515,0.4171,0.650750458,0.044162948,0.305086613
"Without the initial lockdown, vaccination and increased physical distancing, we estimated 148
One million coronavirus cases and 3.1 million deaths are expected in the UK over 10 years. perfect
In the scenario, vaccination reduces community transmission without future periods of increased physical infection
Spacing.",1095,Translated,TRUE,22.71,14.6,13.7,17.33,15.1,13.7,19,11.333333333333334,14.97,14th and 15th grade,316,44,6.272727273,7,0.0257,0.5626,0.4117,0.642854452,0.044437859,0.312707722
"Without the initial lockdown, vaccination and increased physical distancing, we counted 148
There are expected to be 1 million Covid-19 cases and 3.1 million deaths in the UK over 10 years. At best
scenario, that vaccination reduces community transmission without future periods of increased fitness
Spacing.",1095,Translated,TRUE,47.49,12.5,10.4,14.43,13.2,13.32,17,10.333333333333334,12.21,12th and 13th grade,308,46,5.782608696,10,0.0249,0.4682,0.5069,0.641721785,0.045846403,0.312431753
"Without the initial lockdown, vaccination and increased physical distancing, we estimate 148
million cases of COVID-19 and 3.1 million deaths in the UK over 10 years. At best
In this scenario, vaccination minimises community transmission without subsequent periods of increased physical activity.
distancing.",1095,Translated,TRUE,31.58,15,12.4,16.93,14.9,13.16,15,11.5,15.02,14th and 15th grade,308,43,6.255813953,9,0.0352,0.5636,0.4012,0.649824739,0.048596814,0.301578403
"Without the initial lockdown, vaccination and increased physical distancing, we estimate there would have been 148 million cases of COVID-19 and 3.1 million deaths in the UK over a decade. At best, vaccination minimizes community spread without subsequent periods of increased physical distancing.",1095,Translated,TRUE,40.04,14.1,11.2,15.59,13.7,11.69,12,10.833333333333334,13.16,10th and 11th grade,297,43,5.930232558,7,0.0246,0.4287,0.5467,0.642455459,0.045557693,0.311986893
"Without the initial lockdown, vaccination and increased physical distancing, we estimated 148
million cases of COVID-19 and 3.1 million deaths would occur in the UK over 10 years. In the best case
In this scenario, vaccination minimizes community transmission without future periods of increased physical risks.
distancing.",1095,Translated,TRUE,38.62,14.1,11.8,15.6,14.1,12.81,15,11.5,13.09,11th and 12th grade,323,47,5.957446809,9,0.0387,0.5428,0.4184,0.650598407,0.045072939,0.304328591
"Without the initial lockdown, vaccination and increased physical distancing, the UK would see 148 million cases of COVID-19 and 3.1 million deaths within 10 years. In the best case scenario, vaccination minimises community transmission without requiring periods of increased physical distancing in the future.",1095,Translated,TRUE,39.63,14.1,11.4,16.29,14.4,12.98,15,11,13.15,10th and 11th grade,309,44,6.045454545,9,0.031,0.5072,0.4617,0.646836281,0.045900114,0.307263613
"Without the initial lockdown, vaccinations and increased physical distancing, we had an estimated 148
million cases of COVID-19 and 3.1 million deaths in the UK over 10 years. In best case
in the scenario, vaccination minimizes community spread without subsequent increased physical periods
distancing.",1095,Translated,TRUE,39.63,14.1,11.4,15.36,13.6,12.62,14,11,14.06,13th and 14th grade,302,44,5.954545455,9,0.04,0.5793,0.3807,0.64591074,0.045302913,0.308786392
"Without the initial lockdown, vaccinations and increased physical distancing, an estimated 148
million cases of COVID-19 and 3.1 million deaths in the UK over 10 years. In best case
in the scenario, vaccination minimizes community spread without further increased physical periods
distancing.",1095,Translated,TRUE,40.35,13.6,11.1,15.83,13.7,12.6,13,10.333333333333334,13.22,13th and 14th grade,292,42,6.047619048,9,0.043,0.6019,0.3551,0.646387935,0.046014547,0.307597488
"Without the initial lockdown, vaccination and increased physical distancing, we would see an estimated 148 million COVID-19 cases and 3.1 million deaths in the UK within 10 years. In the best case scenario, vaccination minimises community transmission without any future periods of increased physical distancing.",1095,Translated,TRUE,39.33,14.1,11.5,15.77,14.1,12.8,15,11.166666666666666,13.11,11th and 12th grade,312,45,5.955555556,9,0.0312,0.5154,0.4534,0.650365353,0.044865537,0.304769129
"When controlling for age, disease severity, and comorbidities, there was no association with tocilizumab
Fewer deaths in this study.",1097,Translated,TRUE,43.73,0,11.9,16.3,16.3,11.23,7,13.5,16.02,11th and 12th grade,132,19,6.052631579,0,0.0425,0.6623,0.2952,0.717145681,0.09190236,0.190951958
"After adjusting for age, disease severity, and comorbidities, tocilizumab was not associated with fewer deaths in this study.",1097,Translated,TRUE,36.28,0,12.7,15.95,15.8,11.55,7,13,16.09,15th and 16th grade,125,18,6,0,0.0195,0.4667,0.5138,0.709840178,0.087923646,0.202236116
"When controlling for age, disease severity, and comorbidities, tacilizumab was not associated with
fewer deaths in this study.",1097,Translated,TRUE,36.28,0,12.7,16.24,16.1,11.55,7,13,16.09,12th and 13th grade,126,18,6.111111111,0,0.0276,0.633,0.3394,0.718102753,0.089103431,0.192793772
"After controlling for age, disease severity and comorbidities, tocilizumab was not associated with
fewer deaths in this study.",1097,Translated,TRUE,36.28,0,12.7,16.59,16.1,11.55,7,13,16.09,12th and 13th grade,126,18,6.111111111,0,0.0252,0.647,0.3277,0.694048405,0.082939312,0.223012254
"When controlling for age, disease severity and comorbidities, tocilizumab was not associated with
fewer deaths in this study.",1097,Translated,TRUE,36.28,0,12.7,16.24,15.8,11.55,7,13,16.09,12th and 13th grade,125,18,6.055555556,0,0.0265,0.6317,0.3418,0.714439213,0.086627699,0.198933095
"After controlling for age, disease severity, and comorbidities, tocilizumab was not associated with
fewer deaths in this study.",1097,Translated,TRUE,36.28,0,12.7,16.59,16.3,11.55,7,13,16.09,12th and 13th grade,127,18,6.166666667,0,0.0244,0.6339,0.3416,0.696151912,0.085174188,0.218673944
"After adjusting for age, disease severity, and comorbidities, tocilizumab was not associated with reduced mortality in our study.",1097,Translated,TRUE,19.37,0,15,17.22,16.9,11.55,8,14,18.31,16th and 17th grade,129,18,6.222222222,0,0.0217,0.5248,0.4535,0.747834444,0.087390684,0.164774805
"When controlling for age, disease severity, and comorbidities, tocilizumab was not associated with:
There were fewer deaths in this study.",1097,Translated,TRUE,42.72,0,12.3,15.78,16.6,10.94,7,14,16,15th and 16th grade,138,20,6,0,0.0512,0.6218,0.327,0.691839993,0.088632181,0.219527856
"When controlling for age, disease severity, and comorbidities, tocilizumab was not associated with
fewer deaths in this study.",1097,Translated,TRUE,36.28,0,12.7,16.24,16.1,11.55,7,13,16.09,12th and 13th grade,126,18,6.111111111,0,0.0257,0.6155,0.3588,0.714749396,0.090416998,0.194833592
"After adjustment for age, disease severity, and comorbidities, tocilizumab was not associated with fewer deaths in this study.",1097,Translated,TRUE,36.28,0,12.7,16.24,16.1,11.55,7,13,16.09,12th and 13th grade,126,18,6.055555556,0,0.0229,0.5052,0.4718,0.697858155,0.086466961,0.215674832
"When controlled for age, disease severity, and comorbidities, tacilizumab was not associated with
fewer deaths in this study.",1097,Translated,TRUE,44.75,0,11.5,15.95,15.8,11.55,7,12,13.87,11th and 12th grade,125,18,6.055555556,0,0.0335,0.6861,0.2803,0.690719426,0.077604622,0.231675893
"After adjusting for age, disease severity, and comorbidities, there was no association with tocilizumab.
Fewer deaths in this study.",1097,Translated,TRUE,44.91,0,9.4,14.24,11.6,10.76,7,5.75,12.22,10th and 11th grade,132,19,6.052631579,0,0.053,0.7202,0.2268,0.712709904,0.090946294,0.196343735
"After controlling for age, disease severity, and comorbidities, tocilizumab was not associated with disease
Fewer deaths in this study.",1097,Translated,TRUE,35.27,0,13.1,17.23,17.1,11.23,7,13.5,16.02,13th and 14th grade,135,19,6.210526316,0,0.0933,0.7279,0.1788,0.715030372,0.088075802,0.196893826
"After adjustment for age, disease severity, and comorbidities, tacilizumab was not associated with fewer deaths in this study.",1097,Translated,TRUE,36.28,0,12.7,16.24,16.1,11.55,7,13,16.09,12th and 13th grade,126,18,6.055555556,0,0.0225,0.4984,0.4791,0.700377285,0.085100099,0.21452263
